,rest_id,rest_name,locality,cuisines,cost_for_two,ratings,votes
1470,16960110,Denny's,Independence,"['American', 'Diner']",$,2.9,7
1471,17113930,Morning Star Coffee Creations,Symmes,"['Coffee and Tea', 'Beverages', 'Tea']",$,3.6,7
1472,17115792,Woody's One Up Bar,Oxford,['Bar Food'],$,3.4,6
1473,17117675,Mughal Grill,West Chester,"['Indian', 'Pakistani']",$$,3.4,5
1474,17114417,Red's Deli,Price Hill/Fairmount,['Sandwich'],$,3.4,6
1475,17117135,Sandtrap Grill at the Blue Ash Golf Course,Blue Ash,"['Bar Food', 'Sandwich', 'Healthy Food']",$,3.2,3
1476,17117829,El Nopal,Florence,['Mexican'],$,3.1,4
1477,18317550,Fortune Noodle House,Clifton/Avondale,['Chinese'],$,3.0,4
1478,17114507,Ross Bakery,Hamilton,[],$,3.8,6
1479,17115527,Rax Roast Beef,Georgetown,"['Fast Food', 'Sandwich']",$,3.1,3
1480,17117235,Snappy Tomato Pizza Co,Cheviot/Westwood,"['Italian', 'Pizza', 'Sandwich']",$,3.0,5
1481,17114086,Panda King,West Chester,['Chinese'],$,3.3,8
1482,17115738,Landing Restaurant & Marina,New Richmond,['Seafood'],$$,3.2,6
1483,17116817,Currito,Norwood,"['Fast Food', 'Beverages', 'Tex-Mex']",$,3.5,6
1484,17117769,Stadium Bar and Grill (Belterra),East End/Mount Washington,['American'],$$,3.1,6
1485,17112920,Victory Lane Pizza,West Chester,['Pizza'],$$,3.3,5
1486,17113468,Bourbon Street Grille,Deer Park/Madeira,"['Asian', 'Chinese']",$,2.6,6
1487,17839686,Nittha Siam Kitchen,Cold Spring/Alexandria,['Thai'],$$,3.0,7
1488,17112463,Cheviot Sports Tavern,Cheviot/Westwood,"['Burger', 'Bar Food', 'Sandwich']",$,3.4,6
1489,17115291,Zappz Bar and Grill,Loveland,['Bar Food'],$,2.6,4
1490,17112856,Dunlap Cafe,Over-the-Rhine/Mount Auburn,"['Burger', 'Diner', 'Bar Food']",$,3.3,4
1491,17112513,China Inn,Hamilton,"['Asian', 'Chinese']",$$,3.8,6
1492,17115485,Cleves Drive Inn,Cleves,['Southern'],$,3.6,7
1493,17112594,Coach House Tavern & Grille,Hamilton,['Bar Food'],$,3.4,5
1494,17112703,Dari Crest,Covington,['Desserts'],$,3.2,5
1495,17112849,Duck Creek Country Club,Cold Spring/Alexandria,['American'],$,3.3,6
1496,17112698,Dana Gardens,Norwood,"['Burger', 'Bar Food', 'Sandwich']",$,3.7,8
1497,17112863,Eat-n-Treat,Monfort Heights/White Oak,['Desserts'],$,3.3,7
1498,17113975,Green Lantern Cafe,Covington,"['American', 'Burger', 'Sandwich']",$,3.5,5
1499,17116937,Marco's Pizza,Landen,['Pizza'],$,3.2,5
1500,17115509,Chilo Dairy Bar,Felicity,"['Desserts', 'BBQ', 'Cafe']",$,3.3,5
1501,17115607,Cassano's Pizza King,Middletown,['Pizza'],$,3.5,7
1502,17116328,Shortnecks,Campbell County,"['Burger', 'Bar Food', 'Sandwich']",$,3.5,6
1503,17116356,United Dairy Farmers,Deer Park/Madeira,['Desserts'],$,3.2,5
1504,17116288,Sports Depot,Cheviot/Westwood,['Bar Food'],$,3.4,6
1505,17117005,Bambooz Bar & Grill,Covington,"['Pizza', 'Bar Food']",$,2.7,4
1506,17117502,Graeter's Ice Cream,Over-the-Rhine/Mount Auburn,"['Desserts', 'Ice Cream']",$,3.2,6
1507,17117396,Mimi's Gourmet Eggrolls & Curry Bowls,Over-the-Rhine/Mount Auburn,"['Asian', 'Thai', 'Vegetarian']",$,3.1,5
1508,17117584,Arby's,Milford,['Fast Food'],$,2.9,4
1509,17117894,Ei8ht Ball,Campbell County,[],$,2.9,6
1510,16959340,Bob Evans,Independence,"['American', 'Breakfast']",$,3.1,8
1511,17112052,Aynies Deli,Deer Park/Madeira,['Sandwich'],$,3.4,5
1512,17112753,Dippin' Dot,Florence,['Desserts'],$,2.9,5
1513,17117532,Trailside Cafe,Loveland,"['Sandwich', 'Healthy Food']",$,2.8,4
1514,17116888,The Coffee Garden Cafe at Hyde Park Floral,Hyde Park/Mount Lookout,['Coffee and Tea'],$,3.1,3
1515,17117975,Mix Wok,West Chester,['Chinese'],$,3.0,4
1516,17115495,Shamrock,Cleves,"['American', 'Burger', 'Pizza']",$,3.2,4
1517,17117035,House of Tang,Burlington,['Chinese'],$,3.4,6
1518,17117878,Off the Vine Juice Bar,Over-the-Rhine/Mount Auburn,"['Beverages', 'Vegetarian']",$,3.2,5
1519,17116913,Plain Folk Cafe,Goshen,"['Sandwich', 'Healthy Food']",$,3.6,6
1520,17116159,Jens Bar & Grill,West Chester,"['American', 'Burger', 'Italian']",$,3.4,6
1521,17115732,Dee's Dairy Bar & Drive In,New Richmond,['Desserts'],$,3.4,6
1522,17116089,Dave & Phil's Grill,West Chester,"['American', 'Sandwich']",$,3.1,3
1523,17116547,The Gathering Place,Goshen,['American'],$,3.2,4
1524,17114037,Morgan's Old Roadhouse,Delhi,"['American', 'Bar Food', 'Sandwich']",$,3.5,4
1525,18204199,Tela,Springdale,['American'],$$$,3.1,4
1526,17116039,New Europe Restaurant,Symmes,"['Greek', 'Mediterranean', 'Eastern European']",$,2.7,6
1527,17112059,Back Door Saloon,Greenhills,['Bar Food'],$,3.1,4
1528,17116770,Sweet William's Bakery,Fairfax,[],$,3.3,2
1529,17117981,El Rancho Nuevo,Landen,['Mexican'],$,2.9,4
1530,17117980,Myrtle's Punch House,Walnut Hills/Mount Adams,['Bar Food'],$$,3.3,7
1531,17112824,Sneaky Pete's,Fairfield,['American'],$,3.0,4
1532,17117155,Holzman Meats,Montgomery,"['Sandwich', 'Healthy Food']",$,3.5,5
1533,17116580,Chatters Bar and Grill,Springdale,"['Burger', 'Bar Food', 'Sandwich']",$$,3.4,4
1534,17112464,Cobblestone Tavern,Fairfield,"['Burger', 'Bar Food', 'Sandwich']",$,3.2,6
1535,17117367,Petra Cuisine,Campbell County,"['Greek', 'Mediterranean', 'Turkish']",$,3.2,6
1536,17116074,Ryan's Eatery & Pub,Norwood,"['American', 'Bar Food', 'Sandwich']",$,3.2,6
1537,17117037,Comets Pizza,Mason,"['Pizza', 'Sandwich', 'Healthy Food']",$,3.1,6
1538,17117327,Max & Erma's,Erlanger,"['Burger', 'Bar Food', 'Sandwich']",$$,2.9,4
1539,17114362,Pub,Lebanon,"['American', 'Pizza', 'Bar Food']",$,3.3,5
1540,17114248,Piece of Cake Pastry Shop,Cheviot/Westwood,[],$,2.9,4
1541,17115009,Tim Hortons,West Chester,"['Coffee and Tea', 'Diner']",$,3.3,5
1542,17114851,Subway,Maineville,['Fast Food'],$,3.2,5
1543,17115704,Chubby's Pizza of Morrow,Morrow,['Pizza'],$,3.5,6
1544,17116258,Twin Bistro,Covington,"['American', 'Coffee and Tea', 'Diner']",$,3.3,2
1545,17116355,United Dairy Farmers,Hyde Park/Mount Lookout,['Desserts'],$,3.5,6
1546,17116649,United Dairy Farmers,Campbell County,"['Coffee and Tea', 'Desserts']",$,3.1,3
1547,17116430,Dolce Vita,Campbell County,['Desserts'],$,3.5,6
1548,17116873,Joseph-Beth Cafe,Crestview Hills,"['Coffee and Tea', 'Sandwich']",$,2.9,5
1549,17117029,The Creamery of West Chester,West Chester,['Desserts'],$,3.2,4
1550,17117085,Sweet Frog Frozen Yogurt,Crescent Springs/Fort Wright,"['Frozen Yogurt', 'Ice Cream']",$,3.3,5
1551,17117588,Blue Ash Café,Blue Ash,"['Sandwich', 'Healthy Food']",$,3.0,4
1552,17117737,Tsunami Sushi and Hibachi Bar,Erlanger,"['Japanese', 'Sushi']",$$,2.6,5
1553,17117826,Einstein Bros. Bagels,Clifton/Avondale,"['Breakfast', 'Sandwich']",$,3.1,4
1554,17756545,Sushi Kingdom,Symmes,['Sushi'],$$,3.0,6
1555,17838475,Santo Graal,Downtown,"['Italian', 'Pizza']",$$,2.8,3
1556,17111861,1132 Bar,Over-the-Rhine/Mount Auburn,['Bar Food'],$,3.0,6
1557,17112402,Captain D's Seafood,Norwood,"['Fast Food', 'Seafood']",$,3.2,5
1558,17112310,Burger King,Covington,['Fast Food'],$,2.8,6
1559,17113701,Madison's Market,Over-the-Rhine/Mount Auburn,"['Desserts', 'Italian']",$,3.3,6
1560,17113693,M M Mulligan's,Covington,['American'],$$,2.6,5
1561,17113943,Mrs. Teapots,Campbell County,"['American', 'Diner']",$,3.4,5
1562,17784440,Mi Ranchito,Sharonville,['Mexican'],$$,2.9,5
1563,17115476,Ron's Pizza,Camden,"['Pizza', 'Sandwich', 'Healthy Food']",$,3.4,6
1564,17116853,The Oak Leaf at Aston Oaks,North Bend,"['Pizza', 'Bar Food', 'Steak']",$$,3.2,4
1565,17116568,Noble Roman's Pizza,Covington,"['Pizza', 'Sandwich']",$,3.2,4
1566,17117662,The Chili Hut,Downtown,"['Fast Food', 'Chili']",$,3.1,3
1567,17843405,Pies & Pints,West Chester,['Pizza'],$$$,3.0,5
1568,17115359,Cascades Restaurant,Blue Ash,"['American', 'Breakfast', 'Steak']",$$$,2.6,4
1569,17115746,Regina Bakery,North Bend,['Coffee and Tea'],$,3.3,5
1570,17116070,Madeira Choice Meats,Deer Park/Madeira,['Sandwich'],$,3.7,4
1571,17111894,Al's Bar,Sharonville,['Bar Food'],$,3.3,4
1572,17115602,Buck's 24 Hr Diner,Middletown,"['American', 'Pizza', 'Sandwich']",$,3.4,4
1573,17115550,Decanter Lounge & Sports Bar,Harrison,['Bar Food'],$,2.9,3
1574,17114767,Stanley's Pub,East End/Mount Washington,['Bar Food'],$,3.2,5
1575,17115306,McLevy's Pub,Montgomery,['Bar Food'],$,3.1,4
1576,17117059,Diamond Club Lounge,Downtown,"['American', 'International']",$$$$,3.3,4
1577,17117887,Listermann Brewing Company,Norwood,[],$,3.2,4
1578,17115245,White Oak Delicatessen,Monfort Heights/White Oak,"['Coffee and Tea', 'Desserts', 'Sandwich']",$,3.4,3
1579,17117958,Lima Limon,Florence,['Peruvian'],$$,3.4,4
1580,17822871,Strong's Brick Oven Pizzeria,Hebron,['Pizza'],$$,3.2,5
1581,17112233,Brewer's Coffee Shop,Hamilton,"['Breakfast', 'Coffee and Tea', 'Diner']",$,3.4,5
1582,17112719,Deer Park Inn,Deer Park/Madeira,"['Burger', 'Sandwich']",$,2.6,5
1583,17115876,Flintlocks At The Crossroads,California,"['American', 'Burger']",$,3.1,5
1584,17116192,United Dairy Farmers,Oakley/Pleasant Ridge,['Desserts'],$,3.3,5
1585,17116671,Riverside Marina Bar and Grill,East End/Mount Washington,"['Burger', 'Bar Food', 'Seafood']",$,3.2,6
1586,17117158,Fort Thomas Coffee,Campbell County,['Coffee and Tea'],$,3.5,5
1587,17117868,Fresh Healthy Café,Deer Park/Madeira,"['Sandwich', 'Beverages', 'Healthy Food']",$,2.8,2
1588,17112371,Café at the Vineyard,Springdale,"['American', 'Sandwich']",$,3.4,6
1589,17112108,Bee's Buffet,Fairfield,[],$,3.6,5
1590,17115617,Dragon Express,Middletown,['Chinese'],$,3.2,3
1591,17116473,eBar @ Nordstrom,Deer Park/Madeira,"['Coffee and Tea', 'Tea']",$,3.2,4
1592,17116560,City Brew Coffee,Cold Spring/Alexandria,['Coffee and Tea'],$,3.3,4
1593,17116643,Riverwalk Sports Cafe,Campbell County,"['Burger', 'Bar Food', 'Sandwich']",$,3.1,5
1594,17116828,Hot Head Burritos,Middletown,"['Fast Food', 'Southwestern', 'Tex-Mex']",$,3.1,5
1595,17116839,Denny's,Walton,"['American', 'Diner']",$,3.2,4
1596,17117003,Gina's Kozy Cafe,New Richmond,"['American', 'Breakfast', 'Diner']",$,3.2,3
1597,17117188,La Cazuela Mexican Grill & Bar,Milford,"['Mexican', 'Tex-Mex']",$$,3.2,4
1598,17117254,SOHI Grilled Sandwiches,Oxford,"['Burger', 'Sandwich', 'Healthy Food']",$,3.4,5
1599,17117644,Gold Top Dairy Bar,Monfort Heights/White Oak,['Desserts'],$,2.9,4
1600,17112061,Backstage Cafe,Covington,['American'],$,3.3,3
1601,17113982,New China Gourmet,College Hill/Mt Healthy,['Chinese'],$,3.2,4
1602,17117452,Top Ten Sports Bar,Cold Spring/Alexandria,['Bar Food'],$,2.9,3
1603,17116461,Pebblecreek Pub,Colerain Township,"['American', 'Sandwich', 'Healthy Food']",$,3.2,3
1604,17114742,Southerby's Bar,Mariemont,"['American', 'Bar Food']",$$,3.3,3
1605,17117831,Pizzeria Vitale,West Chester,"['Italian', 'Pizza', 'Sandwich']",$$,3.1,3
1606,17115100,Vine Street Kafe,Downtown,"['Breakfast', 'Burger']",$,3.5,3
1607,17117940,Murphy's Landing,Middletown,['American'],$$$,2.7,3
1608,17117471,Lana's Family Restaurant,Campbell County,"['American', 'Diner']",$,3.0,4
1609,17113333,Irene's Little Bar,Crescent Springs/Fort Wright,['American'],$,3.3,5
1610,17112676,Curnayn's Tavern,Delhi,['Bar Food'],$,3.2,3
1611,17115037,Township Fields & Tavern,Milford,"['Burger', 'Bar Food', 'Chili']",$,3.2,3
1612,17115318,Just One More Bar,College Hill/Mt Healthy,['Pizza'],$,2.6,5
1613,17117115,The Wine Merchant,Oakley/Pleasant Ridge,[],$$$,3.1,5
1614,17117789,Buffalo Wings & Rings,Crestview Hills,"['Burger', 'Sandwich']",$,3.3,5
1615,17116938,Marco's Pizza,Crescent Springs/Fort Wright,['Pizza'],$,3.2,4
1616,17114441,Red's Hamburgers,Hamilton,"['Burger', 'Diner']",$,3.3,5
1617,17115472,Depot Dairy Bar & Restaurant,Camden,['Desserts'],$,3.3,5
1618,17116575,Wolfgang Puck Express,Hebron,"['Pizza', 'Sandwich']",$$,3.1,3
1619,17117045,The Dip,Fairfield,"['Burger', 'Desserts']",$,3.2,4
1620,17117646,Midway Diner & Pizzeria,Middletown,"['Breakfast', 'Diner', 'Pizza']",$,3.2,4
1621,17117721,Roebling Point Books & Coffee,Covington,"['Coffee and Tea', 'Tea']",$,3.1,3
1622,17115300,Brandywine Inn,West Chester,"['French', 'Seafood']",$$$,3.4,4
1623,17116230,314 Cafe,Florence,"['Burger', 'Bar Food', 'Sandwich']",$,3.3,4
1624,17116386,Cincinnati Popcorn & More,Colerain Township,['Desserts'],$,3.5,2
1625,17116725,General Custer's Golf & Whip,Cheviot/Westwood,['Desserts'],$,3.0,4
1626,17116612,Buffalo Wings & Rings,Amelia,"['Burger', 'Bar Food']",$$,2.4,4
1627,17117405,Servatii Pastry Shop,West Chester,[],$,3.1,5
1628,17117666,Groove Coffee House,Covington,"['Coffee and Tea', 'Tea']",$,3.0,4
1629,17117924,Quite Frankly,Downtown,[],$,3.0,2
1630,17112978,Forest Park Restaurant,Forest Park,"['Diner', 'Sandwich', 'Chili']",$,3.1,3
1631,17118005,Billie's Burger & Beer,Lebanon,['Burger'],$,3.1,2
1632,17117335,The Coffee Peddlar,Harrison,['Coffee and Tea'],$,3.2,2
1633,17113710,Main Entrance,Delhi,"['Burger', 'Bar Food', 'Sandwich']",$,3.3,3
1634,17115469,Big Dawgz,Camden,['Bar Food'],$$,3.3,3
1635,17117736,The Meadows,North Bend,"['American', 'Bar Food']",$$,3.1,1
1636,17113515,Kostas,Hamilton,['American'],$,3.5,2
1637,17112357,Cafe Americana,Downtown,"['Breakfast', 'Coffee and Tea', 'Sandwich']",$,3.2,1
1638,17117527,Hitching Post Saloon,Oxford,['Bar Food'],$,2.8,4
1639,17112494,China City,Florence,['Chinese'],$,3.2,3
1640,17113889,Miller's Fill-Inn,Campbell County,['Bar Food'],$,3.2,3
1641,17114256,Pizza Chef,Hamilton,['Pizza'],$$,3.2,4
1642,17117349,Molca-Salsa Mexican Grill,Florence,['Mexican'],$,3.1,3
1643,17116007,Car Rock Cafe,Deer Park/Madeira,['Bar Food'],$,3.2,3
1644,17116882,Muggbees Sports Bar,Florence,"['Burger', 'Bar Food']",$,3.3,4
1645,17117120,Twist Ice Cream Company,West Chester,"['Desserts', 'Ice Cream']",$,3.3,4
1646,17112419,Casa Grande,West Chester,['Mexican'],$,3.2,3
1647,17115023,Tokyo Experience,Colerain Township,"['Asian', 'Japanese']",$,2.9,3
1648,17117564,HalfCut,Over-the-Rhine/Mount Auburn,[],$,3.2,3
1649,17116324,Du Jours,Walnut Hills/Mount Adams,"['American', 'Breakfast', 'Sandwich']",$,3.1,2
1650,17784390,Dave's Quality Meats of West Chester,West Chester,['American'],$$,2.9,4
1651,17113674,Loyal Cafe,Campbell County,['American'],$,3.2,2
1652,17117364,Traci's Sports Lounge and Grill,Loveland,['American'],$,2.7,4
1653,17114590,Shafer's Tavern,Norwood,['Bar Food'],$,2.8,2
1654,17116586,J Cafe,Wyoming/Arlington Heights/Reading,['Coffee and Tea'],$,3.3,4
1655,17117223,@the Square,Middletown,"['American', 'Burger', 'Vegetarian']",$$,3.1,3
1656,17117294,Betta's Cafe Cornetti,Norwood,"['Coffee and Tea', 'Desserts']",$,3.1,1
1657,17117194,Marcos Pizza,Springdale,['Pizza'],$,3.1,4
1658,17117643,Firebowl Grill,Florence,['Chinese'],$$,2.9,3
1659,17117893,Christian Moerlein Brewing Co.,Over-the-Rhine/Mount Auburn,[],$,3.1,4
1660,17117932,Wake and Bake Breakfast,Downtown,['Breakfast'],$,2.9,4
1661,17112149,Bistro Wine Bar & Grill,Mason,['French'],$$,2.6,3
1662,17112718,Deer Park Delicatessen,Deer Park/Madeira,['Sandwich'],$,3.3,4
1663,17116734,Gary's Cheesecakes & Fine Desserts,Cheviot/Westwood,['Desserts'],$,3.4,2
1664,17116949,Marco's Pizza,Amelia,['Pizza'],$,3.2,3
1665,17117752,Marco's Pizza,Plaineville,"['Pizza', 'Sandwich']",$$,2.8,2
1666,17114166,Patricia's Weddings & Custom,Wyoming/Arlington Heights/Reading,[],$$$$,3.1,3
1667,17114253,Pirate's Den Bar and Grill,Cheviot/Westwood,['Bar Food'],$,2.2,3
1668,17114381,Quiznos,Florence,"['Fast Food', 'Sandwich']",$,3.0,3
1669,17115088,Villa Pizza,Springdale,['Pizza'],$,3.0,4
1670,17115612,Collette's Custom Cake,Middletown,['Desserts'],$,3.2,2
1671,17115610,China Buffet,Middletown,['Chinese'],$,3.2,3
1672,17115865,Little Place,Burlington,['American'],$,3.5,4
1673,17116783,Honey Baked Ham,Deer Park/Madeira,['Sandwich'],$,3.2,3
1674,17117165,Plaza One Grille,Hamilton,['American'],$$$,3.3,2
1675,17117181,Sweet Frog Frozen Yogurt,Union Township,['Desserts'],$,3.3,3
1676,17117370,Coaches Corner,Campbell County,"['Burger', 'Bar Food', 'Sandwich']",$,2.9,4
1677,17117275,Laughing Noodle,Sharonville,"['Fast Food', 'Healthy Food']",$,2.7,3
1678,17117651,Angelena's Pizzaria,Blanchester,['Italian'],$$,3.0,4
1679,17117787,Blue Goose Deuce,Middletown,"['Burger', 'Pizza']",$,3.3,2
1680,17113208,Great Steak,Colerain Township,"['Fast Food', 'Sandwich']",$,3.2,4
1681,17113268,Hill Station,West Chester,['American'],$,3.1,3
1682,17113891,Millville,Hamilton,['American'],$,3.2,3
1683,17117830,Taqueria Ramirez,Florence,['Mexican'],$,3.2,3
1684,17117329,Samuel Adams Pub,Erlanger,"['Breakfast', 'Bar Food', 'Sandwich']",$$,2.9,4
1685,17116727,Dive Bar,Clifton/Avondale,[],$,3.3,2
1686,17116969,China Garden,Harrison,['Chinese'],$,3.2,2
1687,17113857,McKenna's,Union Township,"['American', 'Burger', 'Steak']",$$,3.4,3
1688,17114082,Panaderia Las Mexicana,Fairfield,['Mexican'],$,3.4,3
1689,17117885,Junker’s Tavern,Northside,['Bar Food'],$,3.0,2
1690,17784427,La Fiesta Mexico,Forest Park,['Mexican'],$$,3.0,3
1691,17113357,J W Dink's Saloon,Hamilton,['Bar Food'],$,2.8,3
1692,17115014,Tina's Carryout,Over-the-Rhine/Mount Auburn,"['BBQ', 'Sandwich']",$,3.3,2
1693,17115609,Checker's 2,Middletown,"['Burger', 'Desserts']",$,3.3,2
1694,17116927,La Isla Del Quetzal,West Chester,"['Mexican', 'Sandwich']",$,3.0,4
1695,17113043,Froggys Bar & Grill,West Chester,"['American', 'Bar Food']",$,3.3,2
1696,17112823,Tapout Bar & Grille,Hamilton,['American'],$,2.7,2
1697,17113068,Gazebo Tea Garden,Blue Ash,['Tea'],$$,3.3,2
1698,17115778,Hole In The Wall Bar,Oxford,['American'],$,3.1,3
1699,17117087,Simply Grand Cafe,Downtown,"['Breakfast', 'Sandwich', 'Healthy Food']",$,3.2,3
1700,17117176,"Dough Boy's Breakfast, Bakery & More",Morrow,"['Breakfast', 'Diner']",$,2.9,2
1701,17117647,Wyoming Meat Market,Wyoming/Arlington Heights/Reading,['Sandwich'],$,3.1,3
1702,17113446,KJ's Pub,Crescent Springs/Fort Wright,['Bar Food'],$$,3.4,3
1703,17114176,Peecox Bar & Grill,Erlanger,"['American', 'Breakfast', 'Bar Food']",$,2.7,2
1704,17115038,701,Covington,['American'],$,3.1,3
1705,17115377,Peecox Roost II,Independence,"['American', 'Breakfast', 'Bar Food']",$,3.2,3
1706,17116343,Zippers' Dogs,Downtown,['Fast Food'],$,2.8,4
1707,17117083,Orange Leaf Frozen Yogurt,Cheviot/Westwood,['Desserts'],$,3.3,3
1708,17117507,Frisch's Big Boy,Middletown,"['Breakfast', 'Burger']",$,2.8,4
1709,17112964,Florence Bakery,Florence,[],$,3.2,3
1710,17113194,Bistro 737,Florence,['American'],$$$,3.2,2
1711,17113906,Mister Softee,Campbell County,['Desserts'],$,3.2,2
1712,17115466,Ron's Place,Blanchester,['American'],$$,3.1,1
1713,17116605,McDog's Lakeside Saloon,Colerain Township,"['Burger', 'Pizza', 'Bar Food']",$,3.3,1
1714,17115214,Whip,Fairfield,['Desserts'],$,3.0,3
1715,17115708,Miranda's Old Time Ice Cream,Morrow,"['Desserts', 'Ice Cream']",$,3.5,3
1716,17116055,Sue's Deli,Covington,['Sandwich'],$,3.1,1
1717,17116654,Eagle Cafe,Middletown,"['American', 'Breakfast']",$,3.1,2
1718,17116796,Jeff's Quick Stop--Beer Wine Deli Grocery,Loveland,['Sandwich'],$,3.2,3
1719,17117068,Hot Head Burritos,Fairfield,"['Fast Food', 'Tex-Mex']",$,3.1,3
1720,17117077,Menchie's Frozen Yogurt,West Chester,"['Desserts', 'Frozen Yogurt']",$,3.3,3
1721,17117138,Cyberdive Cafe,College Hill/Mt Healthy,['American'],$,2.9,3
1722,17117343,Simpler Times (BFF) Beer Food Fun,Covington,"['Pizza', 'Bar Food', 'Sandwich']",$,3.2,1
1723,17112032,Artrageous Desserts,Montgomery,['Desserts'],$,2.8,2
1724,17112519,China Kitchen,Anderson Township,['Chinese'],$,2.9,2
1725,17112966,Florence Freedom Sports Bar,Florence,"['Burger', 'Bar Food', 'Sandwich']",$,2.9,3
1726,17113587,Last Frame Bar & Grill,Mason,['Bar Food'],$,3.0,2
1727,17114029,Ohio Lunch,Hamilton,['American'],$,3.5,2
1728,17114050,Orange Julius,Florence,"['Desserts', 'Beverages']",$,3.0,3
1729,17115482,Ann's Tavern,Cleves,['American'],$,3.2,1
1730,17113733,Manor House,Springdale,['American'],$$,3.3,1
1731,17115586,Family Diner,Lynchburg,['Diner'],$,3.0,4
1732,17116805,Haute Chocolate,Montgomery,['Desserts'],$,3.2,2
1733,17115516,Cherry Street Cafe,Georgetown,"['Burger', 'Diner']",$,3.2,1
1734,17113079,Glass Family Pizza,Norwood,['Pizza'],$$,2.7,1
1735,17115269,Windows on the Green,Springdale,"['American', 'Bar Food']",$,2.9,2
1736,17112351,Cabanillas Cheezcakes,Florence,[],$$,3.0,1
1737,17115464,Mc D's Diner,Blanchester,['Diner'],$,2.7,1
1738,17115718,Mt. Orab Food Court,Mount Orab,['American'],$,3.4,2
1739,17116721,Plum Court Wine Room,Downtown,[],$$,3.0,2
1740,17116752,Kaimelsky's,Loveland,"['Burger', 'Vegetarian']",$,3.1,2
1741,17113426,Joey's Delicatessen,Clifton/Avondale,['Sandwich'],$,3.2,2
1742,17113751,Marina's International Deli,Symmes,['Sandwich'],$,3.2,2
1743,17116313,Baskin-Robbins,Clifton/Avondale,['Ice Cream'],$,3.1,2
1744,17116610,Cafe on the Green,New Richmond,"['American', 'Burger']",$$$,3.2,2
1745,17116701,Kajun Krawfish,Over-the-Rhine/Mount Auburn,['Cajun'],$$,3.1,1
1746,17113269,Hill Top Coffee Shop,Price Hill/Fairmount,"['Coffee and Tea', 'Sandwich']",$,3.2,2
1747,17113349,J & J's Bar,Covington,['Bar Food'],$,3.1,2
1748,17117652,Wienerwurst Mike Frankfurtary,Over-the-Rhine/Mount Auburn,['German'],$,2.9,4
1749,17112884,Elmore Street Cafe,Northside,['American'],$,3.0,1
1750,17117522,Sky Room,Cheviot/Westwood,"['Mexican', 'Tex-Mex', 'California']",$,3.3,2
1751,17114879,Sundy's Pub,College Hill/Mt Healthy,['Bar Food'],$,3.3,2
1752,17115369,North Star Cafe,Downtown,"['American', 'Sandwich']",$,2.9,2
1753,17115673,Rally's,Middletown,"['Burger', 'Fast Food']",$,2.7,2
1754,17115457,Big Dipper Dairy Bar,Blanchester,"['Burger', 'Desserts']",$,3.1,2
1755,17115540,A & W All-American Food,Harrison,['American'],$,3.0,1
1756,17115690,Take a Break Lounge,Middletown,['Bar Food'],$,3.2,1
1757,17116080,Sweet Dreams Candy Co.,Campbell County,['Desserts'],$,3.1,1
1758,17116112,United Dairy Farmers,West Chester,['Desserts'],$,3.2,2
1759,17116293,Grinders Coffee Company,Maineville,"['Coffee and Tea', 'Sandwich', 'Beverages']",$,3.2,2
1760,17116636,United Dairy Farmers,Walnut Hills/Mount Adams,['Desserts'],$,3.2,2
1761,17116811,Pretzel Twister,Florence,['Desserts'],$,3.0,4
1762,17116912,T's Place,Covington,"['BBQ', 'Sandwich', 'Southern']",$,3.2,1
1763,17117322,Orange Leaf Frozen Yogurt,Clifton/Avondale,['Desserts'],$,3.1,2
1764,17117549,Sweet Petit Desserts,Over-the-Rhine/Mount Auburn,['Desserts'],$,3.1,4
1765,17117767,House of Van,Fairfield,"['Asian', 'Chinese']",$,3.1,2
1766,17117908,Rhino's Frozen Yogurt & Soft Serve,Blue Ash,['Desserts'],$,2.9,4
1767,17117944,Dwayne Crutchfield's BBQ,College Hill/Mt Healthy,['BBQ'],$$,3.0,4
1768,17117955,Stand,Middletown,['Coffee and Tea'],$,3.0,4
1769,17112106,Bear Claw Cafe,Mason,['Sandwich'],$,2.9,2
1770,17111906,Amegios Mexican Restraurant,Sharonville,['Mexican'],$,2.9,4
1771,17112242,Brown Bar,Hamilton,['Bar Food'],$,3.1,1
1772,17112489,China Buffet,Hamilton,['Chinese'],$,3.2,2
1773,17112658,Creative Cake Designs,Wyoming/Arlington Heights/Reading,[],$$$$,3.0,2
1774,17115060,Twin Lanterns,Cheviot/Westwood,['American'],$$,2.8,1
1775,17115486,Dew Drop Inn,Cleves,['American'],$,3.3,1
1776,17115525,Parker's Pizzeria,Georgetown,['Pizza'],$,3.4,1
1777,17115057,Turner Gill's Bar & Grill,Hamilton,"['American', 'Bar Food']",$,3.2,1
1778,17113256,Heaven Sent Bakery,Hamilton,['Desserts'],$,2.9,4
1779,17116941,Pretzel Fest/Popcorn Pizzazz,Deer Park/Madeira,['Fast Food'],$,3.0,4
1780,17112813,Donna's Carry-Out,Norwood,['Sandwich'],$,3.3,1
1781,17115488,G & R Market,Cleves,['Sandwich'],$,2.7,1
1782,17115504,Lake Lorelei Restaurant,Fayetteville,['American'],$,3.3,1
1783,17113362,Jack's Carry Out,Walnut Hills/Mount Adams,['Fast Food'],$,2.8,4
1784,17115750,Kiatta Saloon,Okeana,['Bar Food'],$,3.1,1
